	PRJEB41560	PRJNA182108	PRJNA419791	PRJNA427493	PRJNA549834	PRJNA590281	PRJNA590595	PRJNA598295	PRJNA628529	PRJNA684430	PRJNA776107	PRJNA854329	PRJNA882367	PRJNA885747	PRJNA937025	PRJNA975299	count
1676	False	True	False	True	True	True	False	False	False	True	False	True	False	True	False	False	1
1677	False	True	False	True	True	True	False	False	False	True	True	False	True	True	False	False	1
1678	False	True	False	True	True	True	False	False	True	True	False	False	False	False	False	False	1
1679	False	True	False	True	True	True	False	False	True	True	False	False	False	False	True	False	1
1680	False	True	False	True	True	True	False	False	True	True	False	True	False	False	False	False	1
1681	False	True	False	True	True	True	False	False	True	True	False	True	True	False	True	False	2
1682	False	True	False	True	True	True	False	False	True	True	True	False	False	True	False	True	1
1683	False	True	False	True	True	True	False	False	True	True	True	False	True	False	False	False	1
1684	False	True	False	True	True	True	False	False	True	True	True	True	False	False	False	False	1
1685	False	True	False	True	True	True	False	False	True	True	True	True	False	False	True	False	1
1686	False	True	False	True	True	True	False	False	True	True	True	True	False	True	False	False	1
1687	False	True	False	True	True	True	False	False	True	True	True	True	True	True	False	False	1
1688	False	True	False	True	True	True	False	True	False	True	True	True	True	False	True	True	1
1689	False	True	False	True	True	True	False	True	False	True	True	True	True	True	False	False	1
1690	False	True	False	True	True	True	False	True	True	True	False	False	True	True	False	False	1
1691	False	True	False	True	True	True	False	True	True	True	True	False	False	False	True	True	1
1692	False	True	False	True	True	True	True	False	False	True	False	False	False	False	False	False	1
1693	False	True	False	True	True	True	True	False	False	True	False	True	False	False	True	False	1
1694	False	True	False	True	True	True	True	False	False	True	False	True	True	False	True	False	2
1695	False	True	False	True	True	True	True	False	False	True	False	True	True	True	True	False	1
1696	False	True	False	True	True	True	True	False	False	True	True	False	False	False	False	False	1
1697	False	True	False	True	True	True	True	False	False	True	True	True	False	False	False	False	1
1698	False	True	False	True	True	True	True	False	False	True	True	True	True	False	True	False	1
1699	False	True	False	True	True	True	True	False	False	True	True	True	True	True	False	False	1
1700	False	True	False	True	True	True	True	False	True	True	False	False	False	False	True	False	1
1701	False	True	False	True	True	True	True	False	True	True	False	False	False	True	True	False	1
1702	False	True	False	True	True	True	True	False	True	True	False	True	False	False	False	False	2
1703	False	True	False	True	True	True	True	False	True	True	False	True	False	False	True	False	1
1704	False	True	False	True	True	True	True	False	True	True	False	True	False	True	True	False	1
1705	False	True	False	True	True	True	True	False	True	True	False	True	True	False	False	False	1
1706	False	True	False	True	True	True	True	False	True	True	False	True	True	True	True	False	1
1707	False	True	False	True	True	True	True	False	True	True	True	False	False	False	True	False	1
1708	False	True	False	True	True	True	True	False	True	True	True	False	False	True	True	False	1
1709	False	True	False	True	True	True	True	False	True	True	True	False	True	False	False	False	1
1710	False	True	False	True	True	True	True	False	True	True	True	False	True	False	True	False	2
1711	False	True	False	True	True	True	True	False	True	True	True	False	True	True	True	False	1
1712	False	True	False	True	True	True	True	False	True	True	True	True	False	False	True	False	1
1713	False	True	False	True	True	True	True	False	True	True	True	True	False	True	False	True	1
1714	False	True	False	True	True	True	True	False	True	True	True	True	False	True	True	False	3
1715	False	True	False	True	True	True	True	False	True	True	True	True	True	False	False	False	1
1716	False	True	False	True	True	True	True	False	True	True	True	True	True	False	True	False	5
1717	False	True	False	True	True	True	True	False	True	True	True	True	True	True	False	False	3
1718	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	False	3
1719	False	True	False	True	True	True	True	True	False	True	False	True	True	True	True	True	1
1720	False	True	False	True	True	True	True	True	False	True	True	True	False	True	True	True	1
1721	False	True	False	True	True	True	True	True	False	True	True	True	True	True	True	False	1
1722	False	True	False	True	True	True	True	True	True	True	False	True	False	False	True	True	1
1723	False	True	False	True	True	True	True	True	True	True	False	True	False	True	True	False	1
1724	False	True	False	True	True	True	True	True	True	True	False	True	True	True	True	False	1
1725	False	True	False	True	True	True	True	True	True	True	True	True	False	False	True	True	2
1726	False	True	False	True	True	True	True	True	True	True	True	True	False	True	False	True	1
1727	False	True	False	True	True	True	True	True	True	True	True	True	False	True	True	False	1
1728	False	True	False	True	True	True	True	True	True	True	True	True	True	False	False	False	1
1729	False	True	False	True	True	True	True	True	True	True	True	True	True	False	True	False	1
1730	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	False	4
1731	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	6
1732	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	1
1733	False	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	1
1734	False	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	1
1735	False	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	1
1736	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	1
1737	False	True	True	False	False	False	False	False	False	False	False	True	False	False	False	False	3
1738	False	True	True	False	False	False	False	False	False	False	False	True	False	False	True	False	1
1739	False	True	True	False	False	False	False	False	False	False	False	True	False	True	False	False	1
1740	False	True	True	False	False	False	False	False	False	False	True	False	True	False	False	False	1
1741	False	True	True	False	False	False	False	False	False	False	True	True	False	False	False	False	1
1742	False	True	True	False	False	False	False	False	True	False	False	False	False	False	False	False	2
1743	False	True	True	False	False	False	False	False	True	False	False	False	False	False	True	False	1
1744	False	True	True	False	False	False	False	False	True	False	False	False	False	True	True	False	1
1745	False	True	True	False	False	False	False	False	True	False	False	False	True	False	False	False	1
1746	False	True	True	False	False	False	False	False	True	False	False	True	False	False	False	False	3
1747	False	True	True	False	False	False	False	False	True	False	False	True	False	True	True	False	1
1748	False	True	True	False	False	False	False	False	True	False	False	True	True	True	False	False	1
1749	False	True	True	False	False	False	False	False	True	False	False	True	True	True	True	False	1
1750	False	True	True	False	False	False	False	False	True	False	True	False	False	False	True	False	2
1751	False	True	True	False	False	False	False	False	True	False	True	False	False	True	False	False	2
1752	False	True	True	False	False	False	False	False	True	False	True	False	False	True	True	True	1
1753	False	True	True	False	False	False	False	False	True	False	True	True	False	False	False	False	1
1754	False	True	True	False	False	False	False	False	True	False	True	True	False	True	True	False	1
1755	False	True	True	False	False	False	False	False	True	False	True	True	False	True	True	True	1
1756	False	True	True	False	False	False	False	False	True	False	True	True	True	False	False	False	1
1757	False	True	True	False	False	False	False	False	True	False	True	True	True	True	False	False	2
1758	False	True	True	False	False	False	False	True	True	False	False	True	False	False	False	False	1
1759	False	True	True	False	False	False	False	True	True	False	True	False	False	False	False	False	1
1760	False	True	True	False	False	False	False	True	True	False	True	False	True	False	True	False	1
1761	False	True	True	False	False	False	False	True	True	False	True	True	False	True	False	False	1
1762	False	True	True	False	False	False	False	True	True	False	True	True	False	True	True	False	1
1763	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	False	4
1764	False	True	True	False	False	False	True	False	False	False	False	False	False	True	False	False	1
1765	False	True	True	False	False	False	True	False	False	False	False	False	True	False	True	False	1
1766	False	True	True	False	False	False	True	False	False	False	False	True	False	False	False	False	3
1767	False	True	True	False	False	False	True	False	False	False	False	True	False	False	True	False	1
1768	False	True	True	False	False	False	True	False	False	False	False	True	False	True	True	False	1
1769	False	True	True	False	False	False	True	False	False	False	True	False	False	False	False	False	2
1770	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	1
1771	False	True	True	False	False	False	True	False	True	False	False	False	False	False	False	False	2
1772	False	True	True	False	False	False	True	False	True	False	False	False	False	True	False	False	1
1773	False	True	True	False	False	False	True	False	True	False	False	False	False	True	False	True	1
1774	False	True	True	False	False	False	True	False	True	False	False	True	False	False	True	False	1
1775	False	True	True	False	False	False	True	False	True	False	True	False	False	False	False	False	2
1776	False	True	True	False	False	False	True	False	True	False	True	False	False	False	True	False	1
1777	False	True	True	False	False	False	True	False	True	False	True	True	False	False	False	False	1
1778	False	True	True	False	False	False	True	False	True	False	True	True	False	False	True	False	2
1779	False	True	True	False	False	False	True	False	True	False	True	True	False	True	False	False	1
1780	False	True	True	False	False	False	True	False	True	False	True	True	True	True	True	False	1
1781	False	True	True	False	False	False	True	True	False	False	False	False	False	False	True	False	1
1782	False	True	True	False	False	False	True	True	False	False	False	True	False	True	False	False	1
1783	False	True	True	False	False	False	True	True	False	False	True	True	False	False	False	True	1
1784	False	True	True	False	False	False	True	True	False	False	True	True	False	True	False	False	1
1785	False	True	True	False	False	False	True	True	True	False	True	True	False	False	False	False	1
1786	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	5
1787	False	True	True	False	False	True	False	False	False	False	False	True	True	True	False	False	1
1788	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	False	1
1789	False	True	True	False	False	True	False	False	False	False	True	True	False	False	False	False	1
1790	False	True	True	False	False	True	False	False	False	False	True	True	True	True	True	False	1
1791	False	True	True	False	False	True	False	False	True	False	False	False	False	True	False	False	1
1792	False	True	True	False	False	True	False	False	True	False	False	False	False	True	True	False	1
1793	False	True	True	False	False	True	False	False	True	False	False	True	False	False	False	False	1
1794	False	True	True	False	False	True	False	False	True	False	False	True	False	True	False	False	1
1795	False	True	True	False	False	True	False	False	True	False	False	True	False	True	True	False	1
1796	False	True	True	False	False	True	False	False	True	False	False	True	True	False	False	False	1
1797	False	True	True	False	False	True	False	False	True	False	False	True	True	False	True	False	1
1798	False	True	True	False	False	True	False	False	True	False	True	False	False	True	True	False	1
1799	False	True	True	False	False	True	False	False	True	False	True	False	True	True	False	False	1
1800	False	True	True	False	False	True	False	False	True	False	True	True	False	False	False	False	1
1801	False	True	True	False	False	True	False	False	True	False	True	True	False	False	True	True	1
1802	False	True	True	False	False	True	False	False	True	False	True	True	False	True	False	False	1
1803	False	True	True	False	False	True	False	False	True	False	True	True	False	True	True	False	1
1804	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	1
1805	False	True	True	False	False	True	False	True	False	False	False	True	True	True	True	False	1
1806	False	True	True	False	False	True	False	True	True	False	False	True	True	True	False	False	1
1807	False	True	True	False	False	True	False	True	True	False	True	True	False	True	True	False	1
1808	False	True	True	False	False	True	False	True	True	False	True	True	True	True	True	True	1
1809	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	False	4
1810	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	1
1811	False	True	True	False	False	True	True	False	False	False	False	False	False	True	False	False	1
1812	False	True	True	False	False	True	True	False	False	False	False	False	False	True	True	False	1
1813	False	True	True	False	False	True	True	False	False	False	False	True	False	False	True	False	1
1814	False	True	True	False	False	True	True	False	False	False	False	True	False	True	True	False	1
1815	False	True	True	False	False	True	True	False	False	False	False	True	True	True	True	False	1
1816	False	True	True	False	False	True	True	False	False	False	True	False	False	False	True	False	2
1817	False	True	True	False	False	True	True	False	False	False	True	False	False	True	False	False	1
1818	False	True	True	False	False	True	True	False	False	False	True	True	False	False	False	False	1
1819	False	True	True	False	False	True	True	False	False	False	True	True	False	False	True	False	2
1820	False	True	True	False	False	True	True	False	False	False	True	True	False	True	False	False	1
1821	False	True	True	False	False	True	True	False	False	False	True	True	False	True	True	False	1
1822	False	True	True	False	False	True	True	False	True	False	False	False	True	True	False	False	1
1823	False	True	True	False	False	True	True	False	True	False	False	True	False	True	True	False	1
1824	False	True	True	False	False	True	True	False	True	False	False	True	True	False	False	False	1
1825	False	True	True	False	False	True	True	False	True	False	False	True	True	False	True	False	1
1826	False	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	3
1827	False	True	True	False	False	True	True	False	True	False	True	False	False	False	True	False	1
1828	False	True	True	False	False	True	True	False	True	False	True	False	False	False	True	True	1
1829	False	True	True	False	False	True	True	False	True	False	True	False	True	False	True	False	1
1830	False	True	True	False	False	True	True	False	True	False	True	True	False	False	False	False	1
1831	False	True	True	False	False	True	True	False	True	False	True	True	False	False	True	False	2
1832	False	True	True	False	False	True	True	False	True	False	True	True	False	True	False	False	3
1833	False	True	True	False	False	True	True	False	True	False	True	True	False	True	True	False	6
1834	False	True	True	False	False	True	True	False	True	False	True	True	True	False	False	False	1
1835	False	True	True	False	False	True	True	False	True	False	True	True	True	False	False	True	1
1836	False	True	True	False	False	True	True	False	True	False	True	True	True	False	True	False	1
1837	False	True	True	False	False	True	True	False	True	False	True	True	True	True	False	False	1
1838	False	True	True	False	False	True	True	False	True	False	True	True	True	True	True	False	3
1839	False	True	True	False	False	True	True	True	False	False	True	False	True	True	False	False	1
1840	False	True	True	False	False	True	True	True	False	False	True	True	False	False	True	True	1
1841	False	True	True	False	False	True	True	True	False	False	True	True	False	True	False	False	1
1842	False	True	True	False	False	True	True	True	True	False	False	False	False	False	False	False	1
1843	False	True	True	False	False	True	True	True	True	False	False	True	False	False	False	False	1
1844	False	True	True	False	False	True	True	True	True	False	False	True	False	True	True	False	1
1845	False	True	True	False	False	True	True	True	True	False	True	False	False	True	True	False	1
1846	False	True	True	False	False	True	True	True	True	False	True	True	False	False	True	False	2
1847	False	True	True	False	False	True	True	True	True	False	True	True	False	True	True	True	1
1848	False	True	True	False	False	True	True	True	True	False	True	True	True	False	True	False	1
1849	False	True	True	False	False	True	True	True	True	False	True	True	True	True	True	False	1
1850	False	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	1
1851	False	True	True	False	True	False	False	False	True	True	True	False	True	False	False	False	1
1852	False	True	True	False	True	False	False	False	True	True	True	True	False	False	True	False	1
1853	False	True	True	False	True	False	False	False	True	True	True	True	False	True	False	False	1
1854	False	True	True	False	True	False	False	False	True	True	True	True	True	True	False	False	1
1855	False	True	True	False	True	False	False	True	True	True	True	True	False	True	False	False	1
1856	False	True	True	False	True	False	True	False	False	True	False	False	True	False	False	False	1
1857	False	True	True	False	True	False	True	False	False	True	False	True	False	False	True	False	1
1858	False	True	True	False	True	False	True	False	False	True	False	True	True	True	True	False	1
1859	False	True	True	False	True	False	True	True	False	True	False	True	False	False	True	False	1
1860	False	True	True	False	True	True	False	False	False	True	False	True	False	True	True	True	1
1861	False	True	True	False	True	True	False	False	False	True	False	True	True	False	False	False	1
1862	False	True	True	False	True	True	False	False	True	True	False	False	True	True	False	False	1
1863	False	True	True	False	True	True	False	False	True	True	False	True	False	False	False	False	1
1864	False	True	True	False	True	True	False	False	True	True	True	False	False	False	True	True	1
1865	False	True	True	False	True	True	False	False	True	True	True	True	False	False	True	False	1
1866	False	True	True	False	True	True	False	False	True	True	True	True	False	True	False	False	1
1867	False	True	True	False	True	True	False	False	True	True	True	True	False	True	True	True	2
1868	False	True	True	False	True	True	False	True	True	True	False	False	False	False	False	False	1
1869	False	True	True	False	True	True	False	True	True	True	True	True	False	True	True	False	1
1870	False	True	True	False	True	True	True	False	False	True	False	False	False	True	False	False	1
1871	False	True	True	False	True	True	True	False	False	True	True	False	False	False	True	True	1
1872	False	True	True	False	True	True	True	False	False	True	True	True	False	True	False	False	2
1873	False	True	True	False	True	True	True	False	False	True	True	True	True	False	False	False	1
1874	False	True	True	False	True	True	True	False	True	True	False	False	False	True	True	False	1
1875	False	True	True	False	True	True	True	False	True	True	False	True	False	False	True	False	1
1876	False	True	True	False	True	True	True	False	True	True	False	True	False	True	False	False	1
1877	False	True	True	False	True	True	True	False	True	True	False	True	True	False	False	False	1
1878	False	True	True	False	True	True	True	False	True	True	True	True	False	False	True	False	1
1879	False	True	True	False	True	True	True	False	True	True	True	True	True	False	True	True	1
1880	False	True	True	False	True	True	True	False	True	True	True	True	True	True	False	False	1
1881	False	True	True	False	True	True	True	False	True	True	True	True	True	True	True	False	1
1882	False	True	True	False	True	True	True	True	False	True	False	False	False	True	False	False	1
1883	False	True	True	False	True	True	True	True	False	True	True	True	False	True	True	False	1
1884	False	True	True	False	True	True	True	True	False	True	True	True	True	True	True	False	1
1885	False	True	True	False	True	True	True	True	True	True	False	True	True	True	True	False	1
1886	False	True	True	False	True	True	True	True	True	True	True	True	False	True	False	False	1
1887	False	True	True	False	True	True	True	True	True	True	True	True	False	True	True	False	2
1888	False	True	True	True	False	False	False	False	False	False	False	False	True	False	True	False	1
1889	False	True	True	True	False	False	False	False	False	False	True	False	False	False	False	False	1
1890	False	True	True	True	False	False	False	False	False	False	True	False	False	False	True	False	1
1891	False	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False	2
1892	False	True	True	True	False	False	False	False	True	False	False	True	False	False	True	False	1
1893	False	True	True	True	False	False	False	False	True	False	True	False	False	False	False	False	1
1894	False	True	True	True	False	False	False	False	True	False	True	False	False	False	True	False	3
1895	False	True	True	True	False	False	False	False	True	False	True	True	False	False	False	False	1
1896	False	True	True	True	False	False	False	False	True	False	True	True	False	False	True	False	1
1897	False	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False	1
1898	False	True	True	True	False	False	False	True	True	False	False	False	True	True	False	False	1
1899	False	True	True	True	False	False	False	True	True	False	False	True	True	True	True	False	1
1900	False	True	True	True	False	False	False	True	True	False	True	True	False	False	False	False	1
1901	False	True	True	True	False	False	False	True	True	False	True	True	False	True	False	False	1
1902	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	False	1
1903	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	True	1
1904	False	True	True	True	False	False	True	False	False	False	False	False	False	False	True	False	1
1905	False	True	True	True	False	False	True	False	False	False	False	False	False	True	False	False	1
1906	False	True	True	True	False	False	True	False	False	False	False	True	False	False	False	False	1
1907	False	True	True	True	False	False	True	False	False	False	False	True	False	True	False	False	1
1908	False	True	True	True	False	False	True	False	False	False	False	True	True	True	False	True	1
1909	False	True	True	True	False	False	True	False	True	False	False	False	False	False	True	False	1
1910	False	True	True	True	False	False	True	False	True	False	False	True	True	False	True	False	1
1911	False	True	True	True	False	False	True	False	True	False	True	False	False	False	False	False	6
1912	False	True	True	True	False	False	True	False	True	False	True	False	False	False	True	False	1
1913	False	True	True	True	False	False	True	False	True	False	True	False	False	True	False	False	1
1914	False	True	True	True	False	False	True	False	True	False	True	False	True	True	False	False	1
1915	False	True	True	True	False	False	True	False	True	False	True	True	False	False	False	False	4
1916	False	True	True	True	False	False	True	False	True	False	True	True	False	False	True	False	1
1917	False	True	True	True	False	False	True	False	True	False	True	True	False	True	False	False	1
1918	False	True	True	True	False	False	True	False	True	False	True	True	False	True	True	False	3
1919	False	True	True	True	False	False	True	False	True	False	True	True	True	True	False	False	1
1920	False	True	True	True	False	False	True	False	True	False	True	True	True	True	True	True	1
1921	False	True	True	True	False	False	True	True	False	False	False	True	False	True	True	True	1
1922	False	True	True	True	False	False	True	True	True	False	False	True	False	True	True	False	1
1923	False	True	True	True	False	False	True	True	True	False	True	True	False	False	True	False	1
1924	False	True	True	True	False	False	True	True	True	False	True	True	False	True	False	False	1
1925	False	True	True	True	False	True	False	False	False	False	False	False	False	True	False	False	1
1926	False	True	True	True	False	True	False	False	False	False	False	True	False	False	False	False	1
1927	False	True	True	True	False	True	False	False	False	False	False	True	True	False	True	False	1
1928	False	True	True	True	False	True	False	False	False	False	True	False	False	False	False	False	1
1929	False	True	True	True	False	True	False	False	False	False	True	True	True	False	False	False	1
1930	False	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False	1
1931	False	True	True	True	False	True	False	False	True	False	False	False	False	True	True	True	1
1932	False	True	True	True	False	True	False	False	True	False	False	True	False	False	False	False	1
1933	False	True	True	True	False	True	False	False	True	False	False	True	False	True	True	False	1
1934	False	True	True	True	False	True	False	False	True	False	True	False	False	False	False	False	3
1935	False	True	True	True	False	True	False	False	True	False	True	False	True	True	False	False	1
1936	False	True	True	True	False	True	False	False	True	False	True	True	False	True	True	False	1
1937	False	True	True	True	False	True	False	False	True	False	True	True	True	False	True	False	1
1938	False	True	True	True	False	True	False	True	False	False	True	False	True	False	True	False	1
1939	False	True	True	True	False	True	False	True	True	False	False	True	True	True	False	False	1
1940	False	True	True	True	False	True	False	True	True	False	True	False	False	False	True	False	1
1941	False	True	True	True	False	True	False	True	True	False	True	True	False	True	False	False	1
1942	False	True	True	True	False	True	False	True	True	False	True	True	True	True	False	False	1
1943	False	True	True	True	False	True	False	True	True	False	True	True	True	True	True	False	1
1944	False	True	True	True	False	True	True	False	False	False	False	False	False	True	False	False	1
1945	False	True	True	True	False	True	True	False	False	False	False	True	False	False	False	False	1
1946	False	True	True	True	False	True	True	False	False	False	False	True	True	False	True	False	1
1947	False	True	True	True	False	True	True	False	False	False	False	True	True	True	True	False	1
1948	False	True	True	True	False	True	True	False	False	False	True	False	False	True	True	True	1
1949	False	True	True	True	False	True	True	False	False	False	True	False	True	False	False	False	1
1950	False	True	True	True	False	True	True	False	False	False	True	True	False	False	False	False	1
1951	False	True	True	True	False	True	True	False	False	False	True	True	False	False	True	False	1
1952	False	True	True	True	False	True	True	False	False	False	True	True	False	True	False	True	1
1953	False	True	True	True	False	True	True	False	False	False	True	True	True	False	False	False	1
1954	False	True	True	True	False	True	True	False	False	False	True	True	True	False	True	True	1
1955	False	True	True	True	False	True	True	False	False	False	True	True	True	True	False	False	2
1956	False	True	True	True	False	True	True	False	False	False	True	True	True	True	True	False	1
1957	False	True	True	True	False	True	True	False	True	False	False	False	False	True	True	False	1
1958	False	True	True	True	False	True	True	False	True	False	False	False	True	False	False	False	1
1959	False	True	True	True	False	True	True	False	True	False	False	True	False	False	True	False	2
1960	False	True	True	True	False	True	True	False	True	False	False	True	False	True	False	False	1
1961	False	True	True	True	False	True	True	False	True	False	False	True	False	True	True	False	3
1962	False	True	True	True	False	True	True	False	True	False	False	True	False	True	True	True	1
1963	False	True	True	True	False	True	True	False	True	False	False	True	True	False	True	False	2
1964	False	True	True	True	False	True	True	False	True	False	False	True	True	True	False	False	2
1965	False	True	True	True	False	True	True	False	True	False	False	True	True	True	True	False	2
1966	False	True	True	True	False	True	True	False	True	False	True	False	False	False	False	False	4
1967	False	True	True	True	False	True	True	False	True	False	True	False	False	False	True	False	1
1968	False	True	True	True	False	True	True	False	True	False	True	False	False	True	False	False	1
1969	False	True	True	True	False	True	True	False	True	False	True	False	False	True	True	False	1
1970	False	True	True	True	False	True	True	False	True	False	True	False	True	False	True	False	1
1971	False	True	True	True	False	True	True	False	True	False	True	False	True	True	False	False	1
1972	False	True	True	True	False	True	True	False	True	False	True	False	True	True	True	False	3
1973	False	True	True	True	False	True	True	False	True	False	True	False	True	True	True	True	1
1974	False	True	True	True	False	True	True	False	True	False	True	True	False	False	False	False	5
1975	False	True	True	True	False	True	True	False	True	False	True	True	False	False	True	False	4
1976	False	True	True	True	False	True	True	False	True	False	True	True	False	False	True	True	2
1977	False	True	True	True	False	True	True	False	True	False	True	True	False	True	False	False	2
1978	False	True	True	True	False	True	True	False	True	False	True	True	False	True	False	True	1
1979	False	True	True	True	False	True	True	False	True	False	True	True	False	True	True	False	10
1980	False	True	True	True	False	True	True	False	True	False	True	True	True	False	True	False	1
1981	False	True	True	True	False	True	True	False	True	False	True	True	True	True	False	False	1
1982	False	True	True	True	False	True	True	False	True	False	True	True	True	True	True	False	5
1983	False	True	True	True	False	True	True	False	True	False	True	True	True	True	True	True	3
1984	False	True	True	True	False	True	True	True	False	False	False	False	False	True	False	False	1
1985	False	True	True	True	False	True	True	True	False	False	False	True	False	False	True	False	1
1986	False	True	True	True	False	True	True	True	False	False	False	True	True	True	True	False	1
1987	False	True	True	True	False	True	True	True	False	False	True	False	False	False	False	False	1
1988	False	True	True	True	False	True	True	True	False	False	True	True	False	False	False	True	1
1989	False	True	True	True	False	True	True	True	False	False	True	True	False	True	True	True	1
1990	False	True	True	True	False	True	True	True	False	False	True	True	True	True	True	False	1
1991	False	True	True	True	False	True	True	True	False	False	True	True	True	True	True	True	1
1992	False	True	True	True	False	True	True	True	True	False	False	False	True	True	True	False	1
1993	False	True	True	True	False	True	True	True	True	False	False	False	True	True	True	True	1
1994	False	True	True	True	False	True	True	True	True	False	False	True	True	False	False	False	1
1995	False	True	True	True	False	True	True	True	True	False	False	True	True	False	True	False	1
1996	False	True	True	True	False	True	True	True	True	False	False	True	True	True	True	False	1
1997	False	True	True	True	False	True	True	True	True	False	True	False	False	False	True	False	1
1998	False	True	True	True	False	True	True	True	True	False	True	False	True	False	True	False	1
1999	False	True	True	True	False	True	True	True	True	False	True	False	True	True	False	True	1
2000	False	True	True	True	False	True	True	True	True	False	True	True	False	False	True	False	3
2001	False	True	True	True	False	True	True	True	True	False	True	True	False	False	True	True	2
2002	False	True	True	True	False	True	True	True	True	False	True	True	False	True	False	False	1
2003	False	True	True	True	False	True	True	True	True	False	True	True	False	True	True	False	8
2004	False	True	True	True	False	True	True	True	True	False	True	True	False	True	True	True	1
2005	False	True	True	True	False	True	True	True	True	False	True	True	True	False	True	False	3
2006	False	True	True	True	False	True	True	True	True	False	True	True	True	True	False	False	2
2007	False	True	True	True	False	True	True	True	True	False	True	True	True	True	False	True	1
2008	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	False	9
2009	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	1
2010	False	True	True	True	True	False	False	False	True	True	False	True	False	False	True	False	1
2011	False	True	True	True	True	False	False	False	True	True	False	True	True	True	False	False	1
2012	False	True	True	True	True	False	False	False	True	True	False	True	True	True	True	False	1
2013	False	True	True	True	True	False	False	False	True	True	True	False	False	False	True	False	1
2014	False	True	True	True	True	False	False	False	True	True	True	True	False	False	False	False	1
2015	False	True	True	True	True	False	False	True	False	True	False	True	False	False	False	False	1
2016	False	True	True	True	True	False	False	True	False	True	True	True	True	True	False	False	1
2017	False	True	True	True	True	False	False	True	True	True	False	True	True	True	True	False	1
2018	False	True	True	True	True	False	False	True	True	True	False	True	True	True	True	True	1
2019	False	True	True	True	True	False	False	True	True	True	True	False	False	False	False	False	1
2020	False	True	True	True	True	False	False	True	True	True	True	False	False	True	False	False	1
2021	False	True	True	True	True	False	False	True	True	True	True	False	True	True	True	False	1
2022	False	True	True	True	True	False	False	True	True	True	True	True	False	False	False	False	1
2023	False	True	True	True	True	False	False	True	True	True	True	True	True	False	True	False	1
2024	False	True	True	True	True	False	True	False	True	True	False	False	True	False	True	False	1
2025	False	True	True	True	True	False	True	False	True	True	False	True	False	False	False	False	1
2026	False	True	True	True	True	False	True	False	True	True	False	True	True	False	True	False	1
2027	False	True	True	True	True	False	True	False	True	True	True	False	False	False	False	False	1
2028	False	True	True	True	True	False	True	False	True	True	True	False	False	True	False	False	1
2029	False	True	True	True	True	False	True	False	True	True	True	True	False	True	False	False	3
2030	False	True	True	True	True	False	True	False	True	True	True	True	True	False	False	False	3
2031	False	True	True	True	True	False	True	False	True	True	True	True	True	False	True	False	1
2032	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	False	4
2033	False	True	True	True	True	False	True	False	True	True	True	True	True	True	True	False	1
2034	False	True	True	True	True	False	True	True	False	True	False	False	True	False	False	False	1
2035	False	True	True	True	True	False	True	True	False	True	False	True	True	True	False	True	1
2036	False	True	True	True	True	False	True	True	True	True	True	True	True	False	True	False	1
2037	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	1
2038	False	True	True	True	True	True	False	False	False	True	False	False	True	False	False	False	1
2039	False	True	True	True	True	True	False	False	False	True	False	False	True	True	True	False	1
2040	False	True	True	True	True	True	False	False	False	True	False	True	False	False	True	False	1
2041	False	True	True	True	True	True	False	False	False	True	False	True	False	True	True	False	1
2042	False	True	True	True	True	True	False	False	False	True	False	True	True	True	True	False	1
2043	False	True	True	True	True	True	False	False	False	True	True	True	False	True	True	True	1
2044	False	True	True	True	True	True	False	False	False	True	True	True	True	False	False	False	1
2045	False	True	True	True	True	True	False	False	True	True	False	True	False	False	False	False	1
2046	False	True	True	True	True	True	False	False	True	True	False	True	True	False	False	False	1
2047	False	True	True	True	True	True	False	False	True	True	False	True	True	True	True	False	1
2048	False	True	True	True	True	True	False	False	True	True	False	True	True	True	True	True	1
2049	False	True	True	True	True	True	False	False	True	True	True	False	True	False	True	False	1
